,bookId,title,price,author,a_id
4187,18266.Gargantua_and_Pantagruel,Gargantua and Pantagruel,430.16,"François Rabelais, M.A. Screech (Translator)",4794
4188,3418880-dos-velas-para-el-diablo,Dos velas para el diablo,757.72,Laura Gallego García,3970
4189,6604712-eating-animals,Eating Animals,313.12,Jonathan Safran Foer (Goodreads Author),4829
4190,994156.Supernova,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",5845.92,Dee Lestari (Goodreads Author),8274
4191,30335.Demon_in_My_View,Demon in My View,223.44,Amelia Atwater-Rhodes (Goodreads Author),6575
4192,24767.Touching_Darkness,Touching Darkness,313.12,Scott Westerfeld (Goodreads Author),4910
4193,28385.In_the_Shadow_of_Young_Girls_in_Flower,In the Shadow of Young Girls in Flower,902.12,"Marcel Proust, James Grieve (Translator), Christopher Prendergast (Editor)",3474
4194,13502970-incendiary,Incendiary,1463.76,Amy A. Bartol (Goodreads Author),4410
4195,12792658-unsouled,UnSouled,247.76,Neal Shusterman (Goodreads Author),6164
4196,1651302.Perfect,Perfect,383.8,Sara Shepard (Goodreads Author),4525
4197,108202.The_Diaries_of_Adam_and_Eve,The Diaries of Adam and Eve,529.42,"Mark Twain, John Updike (Foreword)",6562
4198,237320.So_B_It,So B. It,155.04,Sarah Weeks,5127
4199,5199022-cut-run,Cut & Run,9854.16,"Madeleine Urban, Abigail Roux (Goodreads Author)",8694
4200,937020.A_Lantern_in_Her_Hand,A Lantern in Her Hand,552.52,Bess Streeter Aldrich,3851
4201,13083.Hoot,Hoot,217.36,Carl Hiaasen (Goodreads Author),6722
4202,7132363-freedom,Freedom™,252.32,Daniel Suarez (Goodreads Author),4258
4203,7970273-spy-glass,Spy Glass,236.36,Maria V. Snyder (Goodreads Author),7300
4204,113429.No_One_Belongs_Here_More_Than_You,No One Belongs Here More Than You,333.64,Miranda July (Goodreads Author),6282
4205,17237477-the-tied-man,The Tied Man,529.42,Tabitha McGowan (Goodreads Author),3071
4206,16070143-teardrop,Teardrop,399.76,Lauren Kate (Goodreads Author),5674
4207,6660747-ecstasy-unveiled,Ecstasy Unveiled,209.76,Larissa Ione (Goodreads Author),6734
4208,7912007-full-dark-no-stars,"Full Dark, No Stars",254.6,Stephen King (Goodreads Author),4710
4209,352262.How_to_Train_Your_Dragon,How to Train Your Dragon,687.8,Cressida Cowell,6695
4210,1059.Shibumi,Shibumi,597.36,"Trevanian, Gisela Stege (Übersetzer)",3542
4211,205218.Ethics,Ethics,683.24,"Baruch Spinoza, Edwin M. Curley (Translator), Stuart Hampshire (Introduction), Edwin Curley (Translation)",5862
4212,25807.The_Postman_Always_Rings_Twice,The Postman Always Rings Twice,278.92,James M. Cain,7822
4213,12810834-172-hours-on-the-moon,172 Hours on the Moon,260.68,"Johan Harstad, Tara F. Chace (Translator)",4199
4214,12027429-scent-of-magic,Scent of Magic,517.56,Maria V. Snyder (Goodreads Author),7300
4215,118252.Mahabharata,Mahabharata,528.96,C. Rajagopalachari (Translator),8443
4216,16331.Murder_at_the_Vicarage,Murder at the Vicarage,649.04,Agatha Christie,6768
4217,32255.Vanish,Vanish,258.4,Tess Gerritsen (Goodreads Author),8099
4218,20579287-the-queen-of-zombie-hearts,The Queen of Zombie Hearts,466.64,Gena Showalter (Goodreads Author),8106
4219,589979.Daughter_of_the_Empire,Daughter of the Empire,257.64,"Raymond E. Feist, Janny Wurts (Goodreads Author)",4344
4220,248103.God_Shaped_Hole,God-Shaped Hole,414.2,Tiffanie DeBartolo (Goodreads Author),3137
4221,723456.Capit_es_da_Areia,Capitães da Areia,529.42,Jorge Amado,3748
4222,35212978-the-17th-suspect,The 17th Suspect,236.36,"James Patterson (Goodreads Author), Maxine Paetro",6684
4223,21416690-the-invisible-library,The Invisible Library,122.36,Genevieve Cogman (Goodreads Author),7980
4224,46087.The_White_Hotel,The White Hotel,136.04,D.M. Thomas,3339
4225,89370.Tao_of_Pooh_and_Te_of_Piglet_Boxed_Set,Tao of Pooh and Te of Piglet Boxed Set,987.24,Benjamin Hoff,5080
4226,1537534.Unbelievable,Unbelievable,159.6,Sara Shepard (Goodreads Author),4525
4227,19486.In_the_Country_of_Last_Things,In the Country of Last Things,251.56,Paul Auster,5153
4228,4929705-a-reliable-wife,A Reliable Wife,335.92,Robert Goolrick,8803
4229,29582.Foundation_and_Earth,Foundation and Earth,654.36,Isaac Asimov,8812
4230,45252.Pandora_s_Star,Pandora's Star,440.04,"Peter F. Hamilton (Goodreads Author), Marta García Martínez (Translator)",8722
4231,7199667-princess-of-glass,Princess of Glass,399.76,Jessica Day George (Goodreads Author),6557
4232,2339.Jessica,Jessica,453.72,Bryce Courtenay,4673
4233,24472.Peony_in_Love,Peony in Love,290.32,Lisa See (Goodreads Author),7770
4234,7116709-the-left-hand-of-god,The Left Hand of God,209.76,Paul Hoffman,8109
4235,129619.A_Kingdom_of_Dreams,A Kingdom of Dreams,316.16,Judith McNaught,5361
4236,28434.JR,JR,1242.6,"William Gaddis, Frederick R. Karl (Introduction)",3110
4237,321566.Dictionary_of_the_Khazars,Dictionary of the Khazars,272.84,"Milorad Pavić, Christina Pribićević-Zorić (Translator)",5256
4238,3304.City_of_the_Beasts,City of the Beasts,278.92,"Isabel Allende (Goodreads Author), Margaret Sayers Peden (Translator)",7600
4239,16790.Smoke_and_Mirrors,Smoke and Mirrors: Short Fiction and Illusions,371.64,Neil Gaiman (Goodreads Author),7764
4240,37847.The_Long_Hard_Road_Out_of_Hell,The Long Hard Road Out of Hell,448.4,"Marilyn Manson, Neil Strauss (Goodreads Author)",3783
4241,8109130-darkness-becomes-her,Darkness Becomes Her,265.24,Kelly Keaton (Goodreads Author),4895
4242,139390.This_Perfect_Day,This Perfect Day,745.56,Ira Levin,4896
4243,266607.Valiant,Valiant,120.84,Holly Black (Goodreads Author),5716
4244,16171291-the-silent-wife,The Silent Wife,145.16,A.S.A. Harrison,6400
4245,40117.The_Unconsoled,The Unconsoled,281.96,Kazuo Ishiguro,8353
4246,10586539-wake,Wake,529.42,Amanda Hocking (Goodreads Author),3928
4247,22816087-seveneves,Seveneves,529.42,Neal Stephenson (Goodreads Author),6881
4248,2917816-heir-to-sevenwaters,Heir to Sevenwaters,521.36,Juliet Marillier (Goodreads Author),7309
4249,3206011-crazy-love,Crazy Love: Overwhelmed by a Relentless God,233.32,"Francis Chan, Danae Yankoski (Contributor), Chris Tomlin (Foreword)",6723
4250,18137087-odinsbarn,Odinsbarn,529.42,Siri Pettersen (Goodreads Author),8161
4251,366524.Call_It_Sleep,Call It Sleep,399.76,"Henry Roth, Alfred Kazin (Introduction), Hana Wirth-Nesher (Afterword)",4825
4252,794779.Le_Grand_Meaulnes,Le Grand Meaulnes,110.2,"Alain-Fournier, Frank DalDavison (Translation)",8650
4253,10874177-etiquette-espionage,Etiquette & Espionage,411.92,Gail Carriger (Goodreads Author),5274
4254,78982.Not_a_Penny_More_Not_a_Penny_Less,"Not a Penny More, Not a Penny Less",623.2,Jeffrey Archer,3560
4255,759517.Hard_to_Be_a_God,Hard to Be a God,4837.4,"Arkady Strugatsky, Boris Strugatsky",3624
4256,43263680-ninth-house,Ninth House,345.8,Leigh Bardugo (Goodreads Author),8699
4257,310258.The_Snowy_Day,The Snowy Day,497.8,Ezra Jack Keats,3504
4258,28481.Dragon_Wing,Dragon Wing,501.6,"Margaret Weis (Goodreads Author), Tracy Hickman (Goodreads Author)",8872
4259,10836728-the-rook,The Rook,631.56,Daniel O'Malley,8723
4260,16123975-last-stand-of-dead-men,Last Stand of Dead Men,307.04,Derek Landy,5094
4261,77448.Falls_the_Shadow,Falls the Shadow,431.68,Sharon Kay Penman (Goodreads Author),6485
4262,604803.Confessor,Confessor,256.88,Terry Goodkind,8659
4263,61958.Moreta,Moreta: Dragonlady of Pern,1380.92,Anne McCaffrey,8450
4264,6618272-the-siren,The Siren,1054.88,Kiera Cass (Goodreads Author),4128
4265,30243.Seduced_by_Moonlight,Seduced by Moonlight,236.36,Laurell K. Hamilton (Goodreads Author),6891
4266,30271.Incubus_Dreams,Incubus Dreams,247.0,Laurell K. Hamilton (Goodreads Author),6891
4267,9256414-hereafter,Hereafter,323.0,Tara Hudson (Goodreads Author),8532
4268,451565.Human_All_Too_Human,"Human, All Too Human: A Book for Free Spirits",582.16,"Friedrich Nietzsche, R.J. Hollingdale (Translator)",8067
4269,17317675-epilogue,Epilogue,529.42,C.J. Roberts (Goodreads Author),7581
4270,25664563-love-me-never,Love Me Never,521.36,Sara Wolf (Goodreads Author),4824
4271,2051840.The_Coffin_Club,The Coffin Club,445.36,Ellen Schreiber,8247
4272,5356711-the-winner-stands-alone,The Winner Stands Alone,266.0,"Paulo Coelho (Goodreads Author), Arash Hejazi (translator)",4114
4273,82895.A_Man,A Man,581.4,Oriana Fallaci,8091
4274,205189.Auto_da_F_,Auto-da-Fé,498.56,"Elias Canetti, C.V. Wedgwood (Translator)",7369
4275,175078.The_Seven_Storey_Mountain,The Seven Storey Mountain,604.96,"Thomas Merton, Robert Giroux (Introduction), William H. Shannon (Introduction)",5151
4276,8951.The_Lake_of_Souls,The Lake of Souls,240.16,Darren Shan (Goodreads Author),5669
4277,17880714-crashed,Crashed,529.42,K. Bromberg (Goodreads Author),8372
4278,5135.Point_Counter_Point,Point Counter Point,554.8,Aldous Huxley,5063
4279,6351939-sea-glass,Sea Glass,218.12,Maria V. Snyder (Goodreads Author),7300
4280,49570871-mistress-of-rome,Mistress of Rome,486.4,Kate Quinn (Goodreads Author),3320
4281,263145.Vampire_Knight_Vol_1,"Vampire Knight, Vol. 1",136.04,"Matsuri Hino, Tomo Kimura (Goodreads Author) (Translator)",7485
4282,21718.Blindsighted,Blindsighted,376.96,Karin Slaughter (Goodreads Author),4068
4283,825508.A_Dangerous_Fortune,A Dangerous Fortune,364.04,Ken Follett (Goodreads Author),7906
4284,234724.Shadow_Puppets,Shadow Puppets,90.44,Orson Scott Card,8738
4285,92417.The_Thin_Red_Line,The Thin Red Line,260.68,James Jones,6428
4286,6512154-zeitoun,Zeitoun,333.64,Dave Eggers,6529
4287,6600137-captivate,Captivate,132.24,Carrie Jones (Goodreads Author),3000
4288,3295695-dragon-actually,Dragon Actually,340.48,G.A. Aiken,8916
4289,478894.The_Sword_of_Shannara_Trilogy,The Sword of Shannara Trilogy,333.64,"Terry Brooks (Goodreads Author), Darrell K. Sweet (Illustrator)",6890
4290,64218.Eric,Eric,139.08,Terry Pratchett,3220
4291,257149.Lord_of_the_Silver_Bow,Lord of the Silver Bow,486.4,David Gemmell,8100
4292,2164318.Ways_to_Live_Forever,Ways to Live Forever,110.2,Sally Nicholls,4843
4293,68483.The_Vor_Game,The Vor Game,400.52,Lois McMaster Bujold (Goodreads Author),5072
4294,7981206-dead-reckoning,Dead Reckoning,529.42,Charlaine Harris (Goodreads Author),5286
4295,3507.Twelve_Sharp,Twelve Sharp,217.36,Janet Evanovich (Goodreads Author),7647
4296,233637.The_Hidden_Staircase,The Hidden Staircase,136.04,"Carolyn Keene, Mildred Benson (Ghostwriter)",7908
4297,43324.Are_You_Afraid_of_the_Dark_,Are You Afraid of the Dark?,209.76,Sidney Sheldon,5741
4298,15980525-the-nightlife,The Nightlife: New York,529.42,Travis Luedke (Goodreads Author),5769
4299,13661.Tehanu,Tehanu,448.4,Ursula K. Le Guin,3600
4300,31168.Shirley,Shirley,205.96,"Charlotte Brontë, Lucasta Miller (Introduction), Jessica Cox (Editor)",3929
4301,46349.Funny_in_Farsi,Funny in Farsi: A Memoir of Growing Up Iranian in America,399.76,Firoozeh Dumas,5567
4302,9461872-sisterhood-everlasting,Sisterhood Everlasting,240.92,Ann Brashares,5299
4303,8458018-the-warlock,The Warlock,226.48,Michael Scott (Goodreads Author),6813
4304,16140408-down-london-road,Down London Road,262.96,Samantha Young (Goodreads Author),6325
4305,3344411-every-man-dies-alone,Every Man Dies Alone,405.84,"Hans Fallada, Michael Hofmann (Translator), Geoff Wilkes (Afterword)",6228
4306,5546.The_Feynman_Lectures_on_Physics,The Feynman Lectures on Physics,12910.88,"Richard P. Feynman, Robert B. Leighton, Matthew L. Sands",6674
4307,11851522-the-complete-works-of-h-p-lovecraft,The Complete Works of H.P. Lovecraft,529.42,H.P. Lovecraft,4356
4308,7128341-the-prince-of-mist,The Prince of Mist,252.32,"Carlos Ruiz Zafón, Lucia Graves (Translator)",7411
4309,72657.Pedagogy_of_the_Oppressed,Pedagogy of the Oppressed,866.4,"Paulo Freire, Myra Bergman Ramos (Translator), Donaldo Macedo (Introduction), Richard Shaull (Foreword)",3189
4310,40275288-the-priory-of-the-orange-tree,The Priory of the Orange Tree,529.42,Samantha Shannon (Goodreads Author),8648
4311,2743.The_Lost_Boy,The Lost Boy,209.76,Dave Pelzer (Goodreads Author),5620
4312,15567.The_Wishsong_of_Shannara,The Wishsong of Shannara,253.08,Terry Brooks (Goodreads Author),6225
4313,92163.Sarum,Sarum: The Novel of England,424.08,Edward Rutherfurd (Goodreads Author),5436
4314,110692.The_Redemption_of_Althalus,The Redemption of Althalus,235.6,"David Eddings, Leigh Eddings",4969
4315,4831.Shame,Shame,529.42,Salman Rushdie,4642
4316,13323842-predestined,Predestined,529.42,Abbi Glines (Goodreads Author),7727
4317,35889209-white-rose-black-forest,"White Rose, Black Forest",740.24,Eoin Dempsey (Goodreads Author),8942
4318,6425.Hard_Eight,Hard Eight,287.28,"Janet Evanovich (Goodreads Author), Lorelei King (Narrator)",7733
4319,2287.Other_Voices_Other_Rooms,"Other Voices, Other Rooms",424.08,Truman Capote,8240
4320,6373717-hold-still,Hold Still,487.92,Nina LaCour (Goodreads Author),3472
4321,15813668-fifth-grave-past-the-light,Fifth Grave Past the Light,484.12,Darynda Jones (Goodreads Author),4527
4322,39943621-fire-blood,Fire & Blood,1202.32,"George R.R. Martin, Doug Wheatley (Illustrator)",8406
4323,254389.Battlefield_Of_The_Mind,Battlefield Of The Mind: Winning The Battle In Your Mind,351.12,Joyce Meyer,6855
4324,89731.Kira_Kira,Kira-Kira,252.32,Cynthia Kadohata,3038
4325,99111.The_World_of_Winnie_the_Pooh,The World of Winnie-the-Pooh,427.88,"A.A. Milne, Ernest H. Shepard (Illustrations)",5265
4326,35247769-always-and-forever-lara-jean,"Always and Forever, Lara Jean",484.88,Jenny Han (Goodreads Author),5044
4327,13529694-lies-a-river-deep,Lies a River Deep,529.42,Vera Jane Cook (Goodreads Author),7431
4328,3399.Birds_Without_Wings,Birds Without Wings,284.24,Louis de Bernières,7335
4329,213652.Heir_Apparent,Heir Apparent,253.08,Vivian Vande Velde,8463
4330,374388.Testament_of_Youth,Testament of Youth,542.64,"Vera Brittain, Mark Bostridge (Introduction)",6923
4331,6194.Waiting_for_the_Barbarians,Waiting for the Barbarians,240.16,J.M. Coetzee,5629
4332,5872.Regeneration,Regeneration,202.92,Pat Barker,4998
4333,10941624-ethereal,Ethereal,529.42,Addison Moore (Goodreads Author),5241
4334,498641.The_Practice_of_the_Presence_of_God,The Practice of the Presence of God,529.42,Brother Lawrence,8736
4335,40470.Cities_of_the_Plain,Cities of the Plain,208.24,Cormac McCarthy,6269
4336,3678651-bad-girls-don-t-die,Bad Girls Don't Die,329.84,Katie Alender (Goodreads Author),5653
4337,50832839-annabel-horton-and-the-black-witch-of-pau,Annabel Horton And The Black Witch of Pau (Book Two),529.42,Olivia Hardy Ray (Goodreads Author),6528
4338,113441.The_Day_of_the_Locust,The Day of the Locust,538.84,"Nathanael West, Alfred Kazin (Introduction by)",7559
4339,3764.From_Russia_With_Love,From Russia With Love,597.36,Ian Fleming,4126
4340,9815702-drink-deep,Drink Deep,372.4,Chloe Neill (Goodreads Author),7564
4341,117251.Hamlet,"Hamlet: Screenplay, Introduction And Film Diary",220.4,"Kenneth Branagh (introduction and screenplay), William Shakespeare",8822
4342,107195.I_Kissed_Dating_Goodbye,I Kissed Dating Goodbye: A New Attitude Toward Relationships and Romance,197.6,Joshua Harris,7880
4343,464260.The_Fire_Next_Time,The Fire Next Time,861.08,James Baldwin,5948
4344,74256.Le_Petit_Nicolas,Le Petit Nicolas,211.28,"René Goscinny, Jean-Jacques Sempé",4561
4345,8537327-inside-out-back-again,Inside Out & Back Again,733.4,Thanhha Lai (Goodreads Author),4726
4346,24784.The_Black_Cauldron,The Black Cauldron,303.24,Lloyd Alexander,6588
4347,7384801-taken-by-midnight,Taken by Midnight,361.0,Lara Adrian (Goodreads Author),5454
4348,37301.Rules_of_Prey,Rules of Prey,184.68,John Sandford,8426
4349,78950.Little_Men,Little Men,1331.52,"Louisa May Alcott, James Spanfeller (Illustrator)",3873
4350,107776.Ransom,Ransom,399.76,Julie Garwood (Goodreads Author),7204
4351,17879512-diary-of-a-freedom-writer,Diary of a Freedom Writer: The Experience,1566.36,Darrius Garrett (Goodreads Author),7521
4352,19065420-la-os-fortes-e-decis-es-dif-ceis,Laços fortes e decisões difíceis,529.42,Graça Jacinto (Goodreads Author),5553
4353,18685332-fire-of-stars-and-dragons,Fire of Stars and Dragons,529.42,Melissa Petreshock (Goodreads Author),5194
4354,22031070-my-death-experiences---a-preacher-s-18-apocalyptic-encounter-with-death,"My Death Experiences - A Preacher’s 18 Apocalyptic Encounter with Death, Heaven & Hell.",529.42,Zion Odum (Goodreads Author),4457
4355,24956436,بعثة بدوي,529.42,تركي العواد,5097
4356,8720917-you-against-me,You Against Me,228.76,Jenny Downham,3716
4357,13490543-fractured,Fractured,236.36,Teri Terry (Goodreads Author),7034
4358,8575295-wisdom,Wisdom,1224.36,Amanda Hocking (Goodreads Author),3928
4359,31818553-angles---part-i,Angles - Part I,529.42,Erin Lockwood (Goodreads Author),5401
4360,287633.Dark_Magic,Dark Magic,145.16,Christine Feehan (Goodreads Author),5326
4361,6901097-musical-chairs,Musical Chairs,247.0,Jen Knox (Goodreads Author),4603
4362,68378.Dragons_of_Spring_Dawning,Dragons of Spring Dawning,6643.92,"Margaret Weis (Goodreads Author), Tracy Hickman (Goodreads Author)",8872
4363,35648165-all-of-the-rogers,All of the Rogers,1333.8,Erin Lockwood (Goodreads Author),5401
4364,106096.Death_on_the_Installment_Plan,Death on the Installment Plan,522.12,"Louis-Ferdinand Céline, Ralph Manheim (Translator)",7933
4365,2784.Ways_of_Seeing,Ways of Seeing,171.0,John Berger,7943
4366,11532160-requiem,Requiem,529.42,Jamie McGuire (Goodreads Author),6410
4367,13419125-talisman-of-el,Talisman Of El,529.42,Al Stone (Goodreads Author),4880
4368,2531.The_Cave,The Cave,340.48,"José Saramago, Margaret Jull Costa (Translator)",3184
4369,210834.Kim,Kim,221.16,"Rudyard Kipling, Edward W. Said (Editor)",4962
4370,275325.The_Butter_Battle_Book,The Butter Battle Book,300.96,Dr. Seuss,3569
4371,6481245-shades-of-midnight,Shades of Midnight,200.64,Lara Adrian (Goodreads Author),5454
4372,1491117.Der_Schrecksenmeister,Der Schrecksenmeister,687.04,Walter Moers,8303
4373,1407874.Sang_Pemimpi,Sang Pemimpi,529.42,Andrea Hirata,7974
4374,13337715-a-dance-with-dragons,A Dance with Dragons: Dreams and Dust,529.42,George R.R. Martin,3974
4375,3609763-the-twilight-saga,The Twilight Saga: The Official Illustrated Guide,2865.96,Stephenie Meyer,6201
4376,2501453._,عابر سرير,529.42,"Ahlam Mosteghanemi (Goodreads Author), أحلام مستغانمي",8886
4377,542752.Things_Not_Seen,Things Not Seen,136.04,Andrew Clements,4980
4378,15774969-belonging,Belonging,399.76,Karen Ann Hopkins (Goodreads Author),4432
4379,7976.Taggerung,Taggerung,725.8,"Brian Jacques, Gary Chalk (Illustrations)",8889
4380,25766585-heartbound,Heartbound,529.42,P.I. Alltraine (Goodreads Author),7053
4381,32722510-the-zookeeper-s-wife,The Zookeeper's Wife,387.6,Diane Ackerman (Goodreads Author),7945
4382,6969361-2-states,2 States: The Story of My Marriage,110.2,Chetan Bhagat,8710
